Coor_ID, LON, LAT,FLAG,Moist,Ash,Avg Yield
327,-96.1704,43.0797,"-96.1704, 43.0797",16.05564618,1.142573209,17.36443027
328,-96.0866,43.0797,"-96.0866, 43.0797",7.719266047,3.310618266,15.32422214
329,-96.0028,43.0798,"-96.0028, 43.0798",10.5092476,1.239168595,16.28822911
330,-95.919,43.0797,"-95.919, 43.0797",14.93106616,3.06151267,17.17215837
331,-96.4213,43.0183,"-96.4213, 43.0183",6.953879261,0,16.5077074
332,-96.3376,43.0186,"-96.3376, 43.0186",18.36413989,4.098478056,17.87138052
333,-96.2539,43.0188,"-96.2539, 43.0188",5.721119476,0.473088475,14.99953372
334,-96.1702,43.0189,"-96.1702, 43.0189",7.881880785,0.698784928,15.8801218
335,-96.0865,43.019,"-96.0865, 43.019",10.51128712,2.113944473,15.6728602
336,-96.0028,43.019,"-96.0028, 43.019",0,1.852315817,14.14139247
337,-95.9191,43.019,"-95.9191, 43.019",10.15288614,0.703520781,17.33818655
338,-96.421,42.9576,"-96.421, 42.9576",12.31970262,1.661060904,15.0431535
339,-96.3373,42.9578,"-96.3373, 42.9578",1.36283166,0,14.21484992
340,-96.2537,42.958,"-96.2537, 42.958",0.225822572,0.830474645,14.17317289
341,-96.1701,42.9582,"-96.1701, 42.9582",2.347806436,1.341784154,14.48115618
342,-96.0864,42.9582,"-96.0864, 42.9582",8.96793508,0.689584593,16.01146597
343,-96.0028,42.9583,"-96.0028, 42.9583",14.28932931,2.662920705,17.03000379
344,-95.9192,42.9582,"-95.9192, 42.9582",0,0,14.12255018
345,-96.3335,42.1686,"-96.3335, 42.1686",20.23118826,1.915167471,17.51802371
346,-96.2508,42.1688,"-96.2508, 42.1688",7.349997266,0,14.21409394
347,-96.1681,42.169,"-96.1681, 42.169",11.11868416,1.567469352,14.40544907
348,-96.0854,42.169,"-96.0854, 42.169",15.01061463,0.976196842,15.35442428
349,-95.9201,42.169,"-95.9201, 42.169",0.615425758,3.593473847,13.85556282
350,-95.8374,42.169,"-95.8374, 42.169",3.779299444,1.188458581,14.80363312
351,-95.672,42.1686,"-95.672, 42.1686",0,1.850485004,13.88852688
352,-96.168,42.1083,"-96.168, 42.1083",2.669237996,1.676405217,13.52774911
353,-96.0854,42.1084,"-96.0854, 42.1084",4.480255477,0.509312057,13.55262596
354,-95.9201,42.1084,"-95.9201, 42.1084",10.45233051,1.351220843,16.87711451
355,-95.8375,42.1083,"-95.8375, 42.1083",15.54771247,2.452689868,18.05991218
356,-95.7549,42.1082,"-95.7549, 42.1082",14.44793121,2.396717517,16.00865829
357,-95.6723,42.108,"-95.6723, 42.108",11.78741891,1.374963885,16.27143163
358,-96.2504,42.0475,"-96.2504, 42.0475",26.99044836,2.686971383,18.15260102
359,-96.1678,42.0476,"-96.1678, 42.0476",15.19540745,0,15.51141522
360,-96.0853,42.0477,"-96.0853, 42.0477",11.97545369,0.727824071,14.70128786
361,-96.0028,42.0477,"-96.0028, 42.0477",15.71390795,1.415021669,15.35335382
362,-95.8377,42.0476,"-95.8377, 42.0476",14.63593437,1.356778311,17.86680756
363,-95.7551,42.0475,"-95.7551, 42.0475",16.18245379,0.497346745,16.33708324
364,-96.1677,41.9869,"-96.1677, 41.9869",10.45904732,0.144532604,15.15451823
365,-96.0852,41.987,"-96.0852, 41.987",3.169681529,1.37445866,14.01368932
366,-96.0028,41.987,"-96.0028, 41.987",18.22068885,2.545858732,15.82201662
367,-95.9203,41.987,"-95.9203, 41.987",16.52847257,3.376322437,18.27192923
368,-95.8378,41.9869,"-95.8378, 41.9869",18.92668216,2.768742687,16.8943588
369,-95.7553,41.9868,"-95.7553, 41.9868",1.771740934,0.677411689,14.72145873
370,-95.6729,41.9866,"-95.6729, 41.9866",4.627700466,1.000385081,14.77184964
371,-96.0852,41.9264,"-96.0852, 41.9264",11.82446288,0,15.71904375
372,-96.0028,41.9264,"-96.0028, 41.9264",14.52907935,2.065392918,15.13862675
373,-95.9203,41.9264,"-95.9203, 41.9264",1.058454328,1.634046411,15.27470082
374,-95.7555,41.9262,"-95.7555, 41.9262",5.44507949,0.619490974,14.31057335
375,-95.6731,41.926,"-95.6731, 41.926",17.21668298,3.028813152,18.51732983
376,-96.0028,41.8657,"-96.0028, 41.8657",9.397934069,1.475666094,12.82478846
377,-95.9204,41.8657,"-95.9204, 41.8657",6.152619929,1.326778742,15.82635558
378,-95.8381,41.8656,"-95.8381, 41.8656",10.31007261,1.889482318,15.27114539
379,-95.7558,41.8655,"-95.7558, 41.8655",17.25566541,2.075219781,17.47623575
380,-95.6734,41.8653,"-95.6734, 41.8653",1.113669336,2.343458872,15.47642611
381,-94.8391,42.528,"-94.8391, 42.528",12.22757553,1.98323144,16.64295049
382,-94.756,42.5273,"-94.756, 42.5273",13.27944657,1.520445975,18.83123175
383,-94.5067,42.5246,"-94.5067, 42.5246",9.321225368,2.078778861,17.42034321
384,-94.8401,42.4673,"-94.8401, 42.4673",13.57823959,0.366441126,16.90310254
385,-94.7571,42.4666,"-94.7571, 42.4666",0,0.695379666,15.80626344
386,-94.6741,42.4657,"-94.6741, 42.4657",7.611420954,1.43901107,15.81528978
387,-94.591,42.4649,"-94.591, 42.4649",10.44013292,1.228443833,17.98125631
388,-94.508,42.4639,"-94.508, 42.4639",15.13405022,1.210362056,0
389,-94.425,42.463,"-94.425, 42.463",21.57373021,0.503929667,20.195342
390,-94.6752,42.405,"-94.6752, 42.405",0,0.691965651,16.10366308
391,-94.5923,42.4042,"-94.5923, 42.4042",12.76183438,1.683445843,18.10727368
392,-94.8422,42.3459,"-94.8422, 42.3459",17.38205705,1.631722879,17.68173404
393,-94.6764,42.3444,"-94.6764, 42.3444",13.19417733,1.883080726,18.19747278
394,-94.5935,42.3435,"-94.5935, 42.3435",7.225085348,1.335969072,17.35785844
395,-94.5106,42.3426,"-94.5106, 42.3426",14.76717956,1.071944352,17.14193603
396,-94.8432,42.2853,"-94.8432, 42.2853",11.41894331,1.390953484,15.73909294
397,-94.7603,42.2845,"-94.7603, 42.2845",11.12191946,0.511530542,15.67614806
398,-94.6775,42.2837,"-94.6775, 42.2837",11.1513919,0.537289478,16.44388919
399,-94.5119,42.2819,"-94.5119, 42.2819",21.42837999,2.221647291,17.495959
400,-94.8442,42.2246,"-94.8442, 42.2246",4.927233154,3.482354513,15.50358977
401,-94.7614,42.2238,"-94.7614, 42.2238",4.447237911,4.509620593,17.9127911
402,-94.6787,42.223,"-94.6787, 42.223",4.754116293,2.813292466,18.14826075
403,-94.5959,42.2221,"-94.5959, 42.2221",7.902281149,1.531881052,17.15267092
404,-94.4305,42.2202,"-94.4305, 42.2202",6.925154179,1.729551312,17.30251625
405,-94.6855,41.859,"-94.6855, 41.859",16.56494723,2.025112534,17.12086729
406,-94.6032,41.8582,"-94.6032, 41.8582",16.21711344,1.25794193,16.48530644
407,-94.5209,41.8573,"-94.5209, 41.8573",3.003132273,0.747093876,15.07011861
408,-94.6867,41.7984,"-94.6867, 41.7984",10.35698984,2.766371635,16.29622088
409,-94.6044,41.7975,"-94.6044, 41.7975",5.643047818,1.940850124,15.48208436
410,-95.2448,43.4422,"-95.2448, 43.4422",3.884778796,0,16.76238405
411,-95.1606,43.4417,"-95.1606, 43.4417",4.598143508,0.869854629,0
412,-95.2454,43.3814,"-95.2454, 43.3814",3.18599371,0.792509039,15.74373046
413,-95.0772,43.3804,"-95.0772, 43.3804",11.03635249,2.111038183,15.29073472
414,-95.3302,43.3211,"-95.3302, 43.3211",17.98273287,2.532907983,18.81290621
415,-95.2461,43.3207,"-95.2461, 43.3207",10.01888328,0.877968231,17.77024976
416,-95.078,43.3196,"-95.078, 43.3196",3.640560781,1.475244657,14.78250106
417,-95.1628,43.2594,"-95.1628, 43.2594",5.375678622,0.458364438,15.09343173
418,-95.8357,42.8974,"-95.8357, 42.8974",6.553434328,3.170556082,15.62903611
419,-95.7521,42.8973,"-95.7521, 42.8973",10.94578155,2.697203426,17.5431145
420,-95.6685,42.8971,"-95.6685, 42.8971",6.573248464,0.86066805,17.02161882
421,-95.585,42.8969,"-95.585, 42.8969",10.03650864,0.310953991,16.32360497
422,-95.8358,42.8367,"-95.8358, 42.8367",13.53863861,0.234264943,18.39297986
423,-95.7523,42.8366,"-95.7523, 42.8366",2.815793618,0.572445087,15.93059047
424,-95.6688,42.8364,"-95.6688, 42.8364",17.11573053,1.434969275,18.71469211
425,-95.5854,42.8361,"-95.5854, 42.8361",11.5463065,1.917704848,17.87251298
426,-95.4184,42.8355,"-95.4184, 42.8355",7.580996672,1.44061053,17.27336995
427,-95.836,42.776,"-95.836, 42.776",2.882493903,0.077665417,15.04167206
428,-95.7525,42.7758,"-95.7525, 42.7758",3.778298196,1.99712761,14.67460444
429,-95.6691,42.7756,"-95.6691, 42.7756",1.762651485,1.260317985,14.87922224
430,-95.5857,42.7754,"-95.5857, 42.7754",10.70969328,0,16.27289547
431,-95.5023,42.7751,"-95.5023, 42.7751",25.23964664,2.366889274,19.51018056
432,-95.4189,42.7748,"-95.4189, 42.7748",11.01585668,1.471196609,17.61354648
433,-95.8361,42.7152,"-95.8361, 42.7152",1.978686636,2.514757424,14.92419919
434,-95.7528,42.7151,"-95.7528, 42.7151",14.48432573,1.749585207,18.66672193
435,-95.6694,42.7149,"-95.6694, 42.7149",7.098107052,0.385389539,15.73361693
436,-95.5027,42.7144,"-95.5027, 42.7144",6.706571919,0,15.13520771
437,-95.4194,42.7141,"-95.4194, 42.7141",7.995063988,2.69417208,15.8870041
438,-95.753,42.6544,"-95.753, 42.6544",16.02377623,2.136639549,18.82713309
439,-95.6697,42.6542,"-95.6697, 42.6542",9.470592603,0.138865088,15.51030291
440,-95.5032,42.6537,"-95.5032, 42.6537",19.60424382,1.652413315,18.07319358
441,-95.4199,42.6533,"-95.4199, 42.6533",1.793059019,2.222650236,14.88367596
442,-95.8364,42.5938,"-95.8364, 42.5938",15.95174819,0,16.71427881
443,-95.7532,42.5937,"-95.7532, 42.5937",1.573035323,0.664413418,16.27971287
444,-95.67,42.5935,"-95.67, 42.5935",16.68647768,3.402228939,16.67275505
445,-95.5868,42.5933,"-95.5868, 42.5933",6.704655183,0.025399712,15.05037311
446,-95.5036,42.593,"-95.5036, 42.593",13.49755883,1.337485995,16.89785117
447,-95.4204,42.5926,"-95.4204, 42.5926",22.25111922,1.616343551,18.05980659
448,-94.9118,43.1968,"-94.9118, 43.1968",7.076819606,0.993727125,14.55513182
449,-94.8278,43.1961,"-94.8278, 43.1961",11.13208368,0.016350695,17.48018882
450,-94.8289,43.1353,"-94.8289, 43.1353",11.1041381,0,15.44462714
451,-94.9137,43.0753,"-94.9137, 43.0753",6.967856403,0,15.50548024
452,-94.8299,43.0745,"-94.8299, 43.0745",9.570978859,3.208477919,17.19762238
453,-94.7461,43.0738,"-94.7461, 43.0738",11.90427814,2.467684025,16.35646903
454,-94.8309,43.0138,"-94.8309, 43.0138",9.409773094,0,15.92356487
455,-94.7472,43.013,"-94.7472, 43.013",1.779479716,1.207115614,14.67009984
456,-94.6636,43.0122,"-94.6636, 43.0122",12.76303501,0.830956109,17.85713579
457,-94.832,42.9531,"-94.832, 42.9531",2.745451144,2.559554813,14.1569057
458,-94.6647,42.9515,"-94.6647, 42.9515",14.06103275,0.204781853,16.76666479
459,-95.3343,42.8958,"-95.3343, 42.8958",6.536089981,1.941515419,14.40792076
460,-95.1672,42.8949,"-95.1672, 42.8949",14.10905099,1.552076268,16.54576806
461,-95.3349,42.8351,"-95.3349, 42.8351",14.06008027,2.517433612,17.20494899
462,-95.2514,42.8347,"-95.2514, 42.8347",7.714162693,2.029964688,15.50366426
463,-95.0844,42.8336,"-95.0844, 42.8336",0,0.642911372,15.50119893
464,-95.001,42.833,"-95.001, 42.833",6.872807646,1.612313012,16.51184529
465,-95.3355,42.7744,"-95.3355, 42.7744",11.89354883,2.253243819,17.79495935
466,-95.2521,42.7739,"-95.2521, 42.7739",12.30604369,0.634034931,16.30171437
467,-95.1687,42.7734,"-95.1687, 42.7734",3.351623324,0,15.8964597
468,-95.0853,42.7729,"-95.0853, 42.7729",9.444921739,1.64343683,15.10585243
469,-95.0018,42.7723,"-95.0018, 42.7723",0,2.197924258,14.30746057
470,-94.9184,42.7716,"-94.9184, 42.7716",17.60268079,1.00774835,17.36398794
471,-95.3361,42.7137,"-95.3361, 42.7137",14.14841457,1.429581884,17.07394316
472,-95.2527,42.7132,"-95.2527, 42.7132",17.98034477,2.2718971,18.73210625
473,-95.1694,42.7127,"-95.1694, 42.7127",6.010983176,1.969525355,15.2099351
474,-95.0861,42.7121,"-95.0861, 42.7121",17.26668191,1.426046564,0
475,-95.0027,42.7115,"-95.0027, 42.7115",9.929836019,1.84162357,15.87170249
476,-94.9194,42.7109,"-94.9194, 42.7109",1.317764912,0.836719918,15.88259636
477,-95.3366,42.6529,"-95.3366, 42.6529",10.92406394,0,16.54965673
478,-95.2534,42.6525,"-95.2534, 42.6525",9.755069533,0,17.3268681
479,-95.1701,42.652,"-95.1701, 42.652",12.78749859,1.028214937,17.61663563
480,-95.0036,42.6508,"-95.0036, 42.6508",0,1.642573947,0
481,-94.9203,42.6502,"-94.9203, 42.6502",0,1.516214096,15.72755735
482,-95.3372,42.5922,"-95.3372, 42.5922",5.814819123,1.456024874,15.56287793
483,-95.254,42.5918,"-95.254, 42.5918",15.24662454,1.752330176,17.39361265
484,-95.1708,42.5913,"-95.1708, 42.5913",2.839212758,3.812090907,15.05059438
485,-95.0877,42.5907,"-95.0877, 42.5907",6.55926336,3.866154911,14.62979112
486,-95.0045,42.5901,"-95.0045, 42.5901",9.946259868,2.830169959,0
487,-94.9213,42.5894,"-94.9213, 42.5894",16.31567105,1.096585292,18.79301042
488,-96.5082,43.4434,"-96.5082, 43.4434",13.31312426,0.790449375,16.40639765
489,-96.424,43.4437,"-96.424, 43.4437",11.05965316,1.271170303,16.4099176
490,-96.3397,43.444,"-96.3397, 43.444",11.57061343,0.564270207,16.2735722
491,-96.2555,43.4442,"-96.2555, 43.4442",10.09733924,0.558531409,16.18481448
492,-95.9186,43.4444,"-95.9186, 43.4444",6.969709199,1.308720724,15.51041428
493,-96.4236,43.3829,"-96.4236, 43.3829",13.54419419,0.085086211,16.88152992
494,-96.3394,43.3832,"-96.3394, 43.3832",11.32279407,0.392835344,15.64177403
495,-96.2553,43.3834,"-96.2553, 43.3834",6.764826845,3.133459612,15.21136094
496,-96.1711,43.3835,"-96.1711, 43.3835",5.471365009,0.91107543,14.917118
497,-96.087,43.3836,"-96.087, 43.3836",16.5203847,0,17.16074727
498,-96.0028,43.3836,"-96.0028, 43.3836",9.429127721,0.131859478,15.81714457
499,-95.9187,43.3836,"-95.9187, 43.3836",9.971179659,0.56055981,16.10334588
500,-96.5073,43.3219,"-96.5073, 43.3219",14.74783935,0.955640215,17.11712259
501,-96.3391,43.3224,"-96.3391, 43.3224",14.15069088,3.707984687,16.51959988
502,-96.255,43.3226,"-96.255, 43.3226",20.88098419,1.60494474,17.92484679
503,-96.171,43.3227,"-96.171, 43.3227",0.141602205,1.390869696,13.8900306
504,-96.0869,43.3228,"-96.0869, 43.3228",5.559132033,2.407292212,14.23175146
505,-96.0028,43.3228,"-96.0028, 43.3228",11.73078069,1.437158998,16.2640608
506,-95.9187,43.3228,"-95.9187, 43.3228",12.96985277,0.138865088,16.68957577
507,-96.5068,43.2611,"-96.5068, 43.2611",6.460560734,1.860019237,15.60260157
508,-96.4228,43.2614,"-96.4228, 43.2614",9.92722344,0,14.98717207
509,-96.3388,43.2616,"-96.3388, 43.2616",13.13912951,2.308558377,15.96838037
510,-96.2548,43.2618,"-96.2548, 43.2618",13.16495619,0,15.97312972
511,-96.1708,43.2619,"-96.1708, 43.2619",6.482328586,1.421080609,14.87073707
512,-96.0868,43.262,"-96.0868, 43.262",9.860512273,1.121770223,16.60138879
513,-96.0028,43.2621,"-96.0028, 43.2621",8.122406714,1.79853569,16.6628374
514,-95.51,41.6829,"-95.51, 41.6829",21.76496643,1.488071602,18.18415978
515,-95.4279,41.6825,"-95.4279, 41.6825",13.04944082,2.17759023,17.15908797
516,-95.3458,41.6821,"-95.3458, 41.6821",14.25053897,0.322296527,17.58491047
517,-95.2637,41.6817,"-95.2637, 41.6817",10.21642127,3.127081781,16.79479273
518,-95.1816,41.6812,"-95.1816, 41.6812",14.75233979,1.068160171,17.71137859
519,-95.0995,41.6806,"-95.0995, 41.6806",6.936894663,0,16.20294734
520,-95.5105,41.6222,"-95.5105, 41.6222",18.38680028,2.726328857,18.47529081
521,-95.4284,41.6219,"-95.4284, 41.6219",7.931921947,1.311085524,15.59694776
522,-95.3464,41.6215,"-95.3464, 41.6215",4.004248695,0.042502305,15.70723264
523,-95.2643,41.621,"-95.2643, 41.621",2.094351451,2.211450263,14.51522931
524,-95.1823,41.6205,"-95.1823, 41.6205",12.2106795,0.857629201,15.50200396
525,-95.1003,41.62,"-95.1003, 41.62",0,2.282304221,13.57327599
526,-95.3469,41.5608,"-95.3469, 41.5608",11.83353012,2.743906661,17.40162024
527,-95.265,41.5604,"-95.265, 41.5604",16.39171492,0.968937369,17.95918166
528,-95.183,41.5599,"-95.183, 41.5599",8.435437951,0,15.94875211
529,-95.101,41.5594,"-95.101, 41.5594",8.714804093,0.833455969,14.73574508
530,-95.3509,41.1365,"-95.3509, 41.1365",22.94792972,2.612525831,17.91838145
531,-95.2694,41.1361,"-95.2694, 41.1361",9.154700307,1.42074421,16.08397364
532,-95.3514,41.0759,"-95.3514, 41.0759",10.35262424,0.451791519,16.97521739
533,-94.8522,41.7393,"-94.8522, 41.7393",5.445159569,4.496094588,15.61874706
534,-94.77,41.7386,"-94.77, 41.7386",6.801202826,1.039511202,15.59118373
535,-95.0174,41.68,"-95.0174, 41.68",7.592175945,0.742471824,14.62372099
536,-94.9353,41.6794,"-94.9353, 41.6794",13.43719709,2.581944754,16.65936745
537,-94.8532,41.6787,"-94.8532, 41.6787",9.195420294,1.718653974,14.88086725
538,-94.7711,41.6779,"-94.7711, 41.6779",10.56914429,0.327046136,16.2478401
539,-95.0182,41.6194,"-95.0182, 41.6194",8.008868583,1.556155579,14.91225837
540,-94.9362,41.6187,"-94.9362, 41.6187",17.50908567,0.721221139,17.75288158
541,-94.8541,41.618,"-94.8541, 41.618",7.353110518,2.89386824,17.44319636
542,-94.7721,41.6173,"-94.7721, 41.6173",14.61107542,2.364415676,16.00642393
543,-95.0191,41.5588,"-95.0191, 41.5588",6.552702473,1.726207328,15.83385164
544,-94.9371,41.5581,"-94.9371, 41.5581",13.21567699,0.641950945,16.61649689
545,-94.8551,41.5574,"-94.8551, 41.5574",1.48163287,0,15.25922549
546,-94.7732,41.5567,"-94.7732, 41.5567",17.66822907,0.762186827,17.93717378
547,-95.8389,41.5018,"-95.8389, 41.5018",3.286669254,2.352240271,15.41021024
548,-95.757,41.5016,"-95.757, 41.5016",10.01623182,3.21830228,15.38077876
549,-95.6751,41.5015,"-95.6751, 41.5015",16.94279667,3.344208179,18.63416046
550,-95.5932,41.5012,"-95.5932, 41.5012",14.01967237,1.963280082,17.38767541
551,-95.5113,41.5009,"-95.5113, 41.5009",15.36927029,1.146463686,18.15528458
552,-95.4294,41.5006,"-95.4294, 41.5006",8.164759525,1.05907864,17.82396878
553,-95.3475,41.5002,"-95.3475, 41.5002",14.56290651,0,19.56709302
554,-95.2656,41.4998,"-95.2656, 41.4998",8.576140899,2.780868071,16.88103528
555,-95.1837,41.4993,"-95.1837, 41.4993",9.933262698,0,16.45212928
556,-95.8391,41.4411,"-95.8391, 41.4411",7.146831574,0,15.71725723
557,-95.7572,41.441,"-95.7572, 41.441",8.427880935,0,16.77282294
558,-95.6754,41.4408,"-95.6754, 41.4408",5.460575671,0,14.63934597
559,-95.5936,41.4406,"-95.5936, 41.4406",12.33029573,0.406829057,16.62551862
560,-95.5117,41.4403,"-95.5117, 41.4403",14.61998048,0,16.96203007
561,-95.4299,41.44,"-95.4299, 41.44",13.80472007,0,17.93366127
562,-95.3481,41.4396,"-95.3481, 41.4396",19.61461818,1.686753561,20.84005134
563,-95.2662,41.4391,"-95.2662, 41.4391",8.499440947,0.538547537,16.78292427
564,-95.1844,41.4387,"-95.1844, 41.4387",10.13018038,3.306446414,16.22240155
565,-95.921,41.3806,"-95.921, 41.3806",9.598173802,1.524002554,15.19189344
566,-95.8392,41.3805,"-95.8392, 41.3805",13.46764683,0.329887397,16.00589522
567,-95.7574,41.3804,"-95.7574, 41.3804",8.348049163,0.56101001,15.92310169
568,-95.6757,41.3802,"-95.6757, 41.3802",7.584981431,1.734130846,16.20920148
569,-95.5939,41.38,"-95.5939, 41.38",12.81165949,0.643656703,18.09317587
570,-95.5122,41.3797,"-95.5122, 41.3797",4.782050193,2.5367772,17.19063655
571,-95.4304,41.3794,"-95.4304, 41.3794",7.736537718,0.811918907,16.64391937
572,-95.3486,41.379,"-95.3486, 41.379",8.921812971,1.574197339,16.86951457
573,-95.2669,41.3785,"-95.2669, 41.3785",10.75101918,0.818509333,17.20608586
574,-95.1851,41.378,"-95.1851, 41.378",10.46269355,2.876700618,17.09026515
575,-95.8393,41.3199,"-95.8393, 41.3199",1.388494833,2.536204446,15.76999241
576,-95.7577,41.3198,"-95.7577, 41.3198",10.42187258,1.455772261,16.29194752
577,-95.676,41.3196,"-95.676, 41.3196",9.862295817,0.072275524,16.61857122
578,-95.5943,41.3194,"-95.5943, 41.3194",8.673092859,2.340542577,15.85702771
579,-95.5126,41.3191,"-95.5126, 41.3191",0,3.215996256,15.54111649
580,-95.4309,41.3187,"-95.4309, 41.3187",11.93944742,1.328213128,17.64821595
581,-95.3492,41.3183,"-95.3492, 41.3183",2.632027099,1.87669414,15.77993062
582,-95.2675,41.3179,"-95.2675, 41.3179",16.14206056,0.910331349,18.32217518
583,-95.1858,41.3174,"-95.1858, 41.3174",10.01387317,1.466980988,17.07440814
584,-95.6762,41.259,"-95.6762, 41.259",13.27500823,0.463331643,15.97021181
585,-95.5946,41.2587,"-95.5946, 41.2587",6.921255598,1.429413059,16.69661928
586,-95.513,41.2585,"-95.513, 41.2585",12.57391782,2.051601795,17.57447372
587,-95.4314,41.2581,"-95.4314, 41.2581",10.61471511,1.907012601,18.74189119
588,-95.3497,41.2577,"-95.3497, 41.2577",10.47274861,1.086520823,15.65113443
589,-95.2681,41.2573,"-95.2681, 41.2573",0,3.936446118,13.83881183
590,-95.1865,41.2568,"-95.1865, 41.2568",7.329785034,0.158633865,16.77022503
591,-95.9212,41.1987,"-95.9212, 41.1987",9.233029433,3.188934242,15.55430566
592,-95.8396,41.1987,"-95.8396, 41.1987",9.965710593,0,15.18222244
593,-95.7581,41.1985,"-95.7581, 41.1985",4.440604382,2.016331135,15.2717925
594,-95.6765,41.1984,"-95.6765, 41.1984",10.42315074,0.873159846,17.78997682
595,-95.595,41.1981,"-95.595, 41.1981",7.994284256,2.131382215,16.69012328
596,-95.5134,41.1978,"-95.5134, 41.1978",5.233007935,0.861615971,16.20381427
597,-95.4319,41.1975,"-95.4319, 41.1975",20.93771051,2.292323669,19.95313231
598,-95.3503,41.1971,"-95.3503, 41.1971",11.56666539,0,15.6482819
599,-95.2688,41.1967,"-95.2688, 41.1967",11.83003232,2.253128768,17.42614187
